"distA";"distB";"distC";"distD";"distE";"distF";"distG";"temA";"temB";"temC";"temD";"temE";"temF";"temG";"dist";"tem"
"1487";10.5326;8.2565;7.4226;5.4425;5.6298;2.7654;3.4795;15.6466666666667;13.1783333333333;12.17;9.06333333333333;9.03666666666667;5.11;5.27833333333333;"F";"F"
"1488";10.7054;8.4293;7.5954;5.6154;5.8026;2.9383;3.2383;15.505;13.0366666666667;12.0283333333333;8.92166666666667;8.895;4.96833333333333;4.605;"F";"G"
"1489";10.7385;8.4624;7.6285;5.6485;5.8357;2.9714;3.2947;15.6233333333333;13.155;12.1466666666667;9.04;9.01333333333333;5.08666666666667;5.01666666666667;"F";"G"
"1490";6.9849;6.4427;3.8749;3.5446;3.7507;2.5003;1.768;9.83;9.42666666666667;6.35333333333333;5.66166666666667;5.76666666666667;4.49;3.11666666666667;"G";"G"
"1491";6.68;6.1378;2.9381;3.8875;4.0936;3.1823;2.1539;9.29833333333333;8.895;5.71833333333333;5.91666666666667;6.02166666666667;5.08666666666667;3.58333333333333;"G";"G"
"1492";10.5518;8.2757;7.4418;5.4617;5.649;2.7846;3.432;15.145;12.6766666666667;11.6683333333333;8.56166666666667;8.535;4.60833333333333;5.01;"F";"F"
"1493";10.5518;8.2757;7.4418;5.4617;5.649;2.7846;3.432;15.145;12.6766666666667;11.6683333333333;8.56166666666667;8.535;4.60833333333333;5.01;"F";"F"
"1494";10.5518;8.2757;7.4418;5.4617;5.649;2.7846;3.432;15.145;12.6766666666667;11.6683333333333;8.56166666666667;8.535;4.60833333333333;5.01;"F";"F"
"1495";10.5518;8.2757;7.4418;5.4617;5.649;2.7846;3.432;15.145;12.6766666666667;11.6683333333333;8.56166666666667;8.535;4.60833333333333;5.01;"F";"F"
"1496";7.3879;6.8457;4.2779;3.8032;4.0093;2.2974;1.6459;9.86333333333333;9.46;6.38666666666667;5.58833333333333;5.69333333333333;3.77833333333333;2.83166666666667;"G";"G"
"1497";11.2125;8.9364;8.1025;6.1225;6.3097;3.5354;4.4749;16.3866666666667;13.9183333333333;12.91;9.80333333333333;9.77666666666667;6.14333333333333;6.50166666666667;"F";"F"
"1498";5.7973;7.665;3.4798;6.0933;6.0371;7.1297;6.4225;6.81666666666667;9.76;4.59;7.58833333333333;7.50333333333333;10.3166666666667;8.93833333333333;"C";"C"
"1499";10.0833;8.0236;6.9733;5.1051;5.3112;2.6714;3.2269;15.345;13.305;11.8683333333333;8.98833333333333;9.09333333333333;4.73333333333333;4.90333333333333;"F";"F"
"1500";9.8252;7.4083;6.7153;4.4898;4.7817;2.3496;1.5177;14.3183333333333;12.4066666666667;10.8416666666667;8.21166666666667;8.265;4.33666666666667;3.17166666666667;"G";"G"
"1501";9.8252;7.4083;6.7153;4.4898;4.7817;2.3496;1.5177;14.3183333333333;12.4066666666667;10.8416666666667;8.21166666666667;8.265;4.33666666666667;3.17166666666667;"G";"G"
"1502";9.1479;7.0634;6.0379;4.1449;4.4367;2.0046;0.8431;13.3533333333333;11.5366666666667;9.87666666666667;7.34166666666667;7.395;3.46666666666667;2.025;"G";"G"
"1503";9.1479;7.0634;6.0379;4.1449;4.4367;2.0046;0.8431;13.3533333333333;11.5366666666667;9.87666666666667;7.34166666666667;7.395;3.46666666666667;2.025;"G";"G"
"1504";7.524;6.9818;4.414;3.9393;4.1454;2.4335;1.782;10.0333333333333;9.63;6.55666666666667;5.75833333333333;5.86333333333333;3.94833333333333;3.00166666666667;"G";"G"
"1505";10.2507;8.5827;7.1407;5.2725;5.956;2.8389;3.0539;15.47;13.3166666666667;11.9933333333333;9.11333333333333;9.175;4.85833333333333;4.77;"F";"G"
"1506";11.4316;9.1555;8.3216;6.3415;6.5288;3.7545;4.445;16.7933333333333;14.325;13.3166666666667;10.21;10.1833333333333;6.55;6.51;"F";"G"
"1507";11.1001;8.5037;7.9901;5.6897;5.877;2.9263;2.9225;15.3266666666667;13.1133333333333;11.85;8.99833333333333;8.97166666666667;5.04166666666667;4.25833333333333;"G";"G"
"1508";11.0362;8.8032;7.9262;5.9892;6.1765;3.3121;2.8586;15.195;13.5066666666667;11.7183333333333;9.39166666666667;9.365;5.43833333333333;4.12666666666667;"G";"G"
"1509";10.0855;8.0258;6.9755;5.1073;5.3134;2.6736;2.1163;15.4583333333333;13.4183333333333;11.9816666666667;9.10166666666667;9.20666666666667;4.84666666666667;4.73833333333333;"G";"G"
"1510";8.7939;6.9525;5.684;4.0525;4.3258;1.9902;0.9095;12.0766666666667;10.5933333333333;8.6;6.37166666666667;6.45166666666667;2.76333333333333;1.53166666666667;"G";"G"
"1511";8.7939;6.9525;5.684;4.0525;4.3258;1.9902;0.9095;12.0766666666667;10.5933333333333;8.6;6.37166666666667;6.45166666666667;2.76333333333333;1.53166666666667;"G";"G"
"1512";8.7939;6.9525;5.684;4.0525;4.3258;1.9902;0.9095;12.0766666666667;10.5933333333333;8.6;6.37166666666667;6.45166666666667;2.76333333333333;1.53166666666667;"G";"G"
"1513";8.7939;6.9525;5.684;4.0525;4.3258;1.9902;0.9095;12.0766666666667;10.5933333333333;8.6;6.37166666666667;6.45166666666667;2.76333333333333;1.53166666666667;"G";"G"
"1514";11.1738;8.8977;8.0638;6.0838;6.271;3.4967;3.8099;15.9066666666667;13.4383333333333;12.43;9.32333333333333;9.29666666666667;5.66333333333333;5.60833333333333;"F";"G"
"1515";11.1738;8.8977;8.0638;6.0838;6.271;3.4967;3.8099;15.9066666666667;13.4383333333333;12.43;9.32333333333333;9.29666666666667;5.66333333333333;5.60833333333333;"F";"G"
"1516";6.348;7.3973;2.6163;4.8845;5.0522;5.2481;3.5286;8.935;11.2283333333333;5.05333333333333;8.305;8.48833333333333;7.60833333333333;5.61;"C";"C"
"1517";5.9641;7.0134;2.2324;4.5006;4.6683;5.6002;4.1908;8.18166666666667;10.3466666666667;4.17166666666667;7.42333333333333;7.60666666666667;8.03833333333333;6.04166666666667;"C";"C"
"1518";8.9701;7.2408;5.8601;4.3223;4.6141;2.182;0.6633;13.025;11.8916666666667;9.54833333333333;7.69666666666667;7.75;3.82166666666667;1.59333333333333;"G";"G"
"1519";10.2568;8.1054;7.1468;5.1869;5.393;2.7533;2.0792;15.69;13.73;12.2133333333333;9.41333333333333;9.51833333333333;5.15833333333333;4.62166666666667;"G";"G"
"1520";11.4247;9.1486;8.3148;6.3347;6.5219;3.7476;4.0581;16.5216666666667;14.0533333333333;13.045;9.93833333333333;9.91166666666667;6.27833333333333;5.75;"F";"G"
"1521";9.2701;7.36;6.1601;4.4415;4.7333;2.3012;0.9625;13.175;12.18;9.69833333333333;7.985;8.03833333333333;4.11;2.02833333333333;"G";"G"
"1522";7.2598;6.7176;3.45;3.9813;4.1874;3.2761;2.2654;10.2616666666667;9.85833333333333;6.135;6.44666666666667;6.55166666666667;5.61666666666667;3.87833333333333;"G";"G"
"1523";9.4223;7.5122;6.3123;4.5937;4.8855;2.4534;1.1147;13.5066666666667;12.5116666666667;10.03;8.31666666666667;8.37;4.44166666666667;2.36;"G";"G"
"1524";10.9531;8.6988;7.8431;5.8848;6.0721;3.2077;2.7755;15.295;13.205;11.8183333333333;9.09;9.06333333333333;5.13666666666667;4.22666666666667;"G";"G"
"1525";7.2153;6.6731;4.1053;3.9368;4.1429;3.2077;1.8171;9.89166666666667;9.48833333333333;6.415;6.07666666666667;6.18166666666667;5.175;3.04;"G";"G"
"1526";7.0373;7.9134;3.1324;5.3931;5.5992;4.8822;3.4728;9.665;11.7716666666667;5.59666666666667;8.36166666666667;8.46666666666667;6.93333333333333;4.93666666666667;"C";"G"
"1527";11.844;9.1783;8.734;6.3643;6.5516;3.6702;3.6664;16.4;14.13;12.9233333333333;10.015;9.98833333333333;6.115;5.33166666666667;"G";"G"
"1528";7.2525;6.7103;4.1425;3.974;4.1801;3.1853;1.7946;9.93;9.52666666666667;6.45333333333333;6.115;6.22;5.225;3.09;"G";"G"
"1529";6.5626;8.4302;3.0579;6.0567;6.0005;6.6303;5.2209;8.15666666666667;11.1;5.08166666666667;8.48333333333333;8.39833333333333;9.75;7.75333333333333;"C";"C"
"1530";6.403;8.2706;2.8983;5.8972;5.8409;7.0145;5.6051;8.195;11.1383333333333;5.12;8.52166666666667;8.43666666666667;10.365;8.36833333333333;"C";"C"
"1531";11.8245;9.5484;8.7145;6.7344;6.9217;4.6818;5.6319;17.175;14.7066666666667;13.6983333333333;10.5916666666667;10.565;6.99833333333333;7.76;"F";"F"
"1532";11.8245;9.5484;8.7145;6.7344;6.9217;4.6818;5.6319;17.175;14.7066666666667;13.6983333333333;10.5916666666667;10.565;6.99833333333333;7.76;"F";"F"
"1533";6.4892;8.3569;4.1717;6.7852;6.729;7.8216;7.1144;7.57166666666667;10.515;5.345;8.34333333333333;8.25833333333333;11.0716666666667;9.69333333333333;"C";"C"
"1534";11.0892;8.8563;7.9792;6.0423;6.2296;3.3652;2.9116;15.5333333333333;13.7266666666667;12.0566666666667;9.61166666666667;9.585;5.65833333333333;4.465;"G";"G"
"1535";6.5312;8.3988;3.0265;6.0253;5.9691;6.7626;5.3532;8.12833333333333;11.0716666666667;5.05333333333333;8.455;8.37;9.90166666666667;7.905;"C";"C"
"1536";11.8681;9.592;8.7581;6.778;6.9653;4.7254;5.6755;17.3116666666667;14.8433333333333;13.835;10.7283333333333;10.7016666666667;7.135;7.89666666666667;"F";"F"
"1537";11.6766;9.0802;8.5666;6.2662;6.4535;3.5028;3.499;16.1833333333333;13.97;12.7066666666667;9.855;9.82833333333333;5.89833333333333;5.115;"G";"G"
"1538";7.6424;7.1002;3.7811;4.3638;4.5699;3.6348;2.2441;10.6333333333333;10.23;6.99833333333333;6.81833333333333;6.92333333333333;5.91666666666667;3.78166666666667;"G";"G"
"1539";12.0436;9.3778;8.9336;6.5639;6.7511;3.8698;3.866;16.5033333333333;14.2333333333333;13.0266666666667;10.1183333333333;10.0916666666667;6.21833333333333;5.435;"G";"G"
"1540";8.4985;7.9563;5.3885;4.5591;4.8323;2.4967;0.3739;11.915;11.5116666666667;8.43833333333333;7.34166666666667;7.42166666666667;3.73333333333333;0.866666666666667;"G";"G"
"1541";6.1015;7.9691;3.816;6.4295;6.3733;7.4659;6.6915;7.82833333333333;10.7716666666667;5.745;8.74333333333333;8.65833333333333;11.4716666666667;10.0616666666667;"C";"C"
"1542";6.542;8.4096;3.0819;6.0807;6.0245;7.1398;5.7304;8.39166666666667;11.335;5.4;8.80166666666667;8.71666666666667;10.6133333333333;8.61666666666667;"C";"C"
"1543";10.8943;9.0287;7.7844;6.2148;6.4021;3.5377;2.7168;15.3066666666667;13.9066666666667;11.83;9.79166666666667;9.765;5.83833333333333;4.23833333333333;"G";"G"
"1544";11.9966;9.7205;8.8866;6.9065;7.0938;4.8539;4.5626;17.0383333333333;14.57;13.5616666666667;10.455;10.4283333333333;6.86166666666667;6.33666666666667;"G";"G"
"1545";8.8541;8.3119;5.7441;4.9085;5.1818;2.8462;0.5466;12.46;12.0566666666667;8.98333333333333;8.095;8.175;4.48666666666667;1.31333333333333;"G";"G"
"1546";7.5632;7.3066;3.8314;4.5703;4.7764;3.8413;2.4506;10.5833333333333;10.5383333333333;6.70166666666667;7.12666666666667;7.23166666666667;6.225;4.09;"G";"G"
"1547";10.835;8.9694;7.725;6.1554;6.3427;3.4783;2.6574;15.1983333333333;13.7983333333333;11.7216666666667;9.68333333333333;9.65666666666667;5.73;4.13;"G";"G"
"1548";8.5893;7.5446;5.4793;4.6447;4.9179;2.5824;0.2827;12.2316666666667;11.8033333333333;8.755;7.58166666666667;7.66166666666667;3.97333333333333;0.678333333333333;"G";"G"
"1549";6.8166;8.6843;3.312;6.3108;6.2546;6.605;5.1956;8.53666666666667;11.48;5.46166666666667;8.86333333333333;8.77833333333333;10.0066666666667;8.01;"C";"C"
"1550";11.8925;9.3736;8.7826;6.5596;6.7469;3.8655;3.715;16.655;14.31;13.1783333333333;10.195;10.1683333333333;6.42166666666667;5.58666666666667;"G";"G"
"1551";7.5027;7.3671;3.771;4.6308;4.8369;4.2495;2.5111;10.44;10.6816666666667;6.55833333333333;7.27;7.375;6.28833333333333;4.23333333333333;"G";"G"
"1552";7.5027;7.3671;3.771;4.6308;4.8369;4.2495;2.5111;10.44;10.6816666666667;6.55833333333333;7.27;7.375;6.28833333333333;4.23333333333333;"G";"G"
"1553";7.5027;7.3671;3.771;4.6308;4.8369;4.2495;2.5111;10.44;10.6816666666667;6.55833333333333;7.27;7.375;6.28833333333333;4.23333333333333;"G";"G"
"1554";7.5074;8.193;3.7756;5.4567;5.6628;4.2542;2.8448;10.46;11.2783333333333;6.57833333333333;7.90666666666667;8.01166666666667;6.19666666666667;4.2;"G";"G"
"1555";6.8794;8.7471;4.5619;7.1754;7.1192;8.2118;7.5046;8.56;11.5033333333333;6.33333333333333;9.33166666666667;9.24666666666667;12.06;10.6816666666667;"C";"C"
"1556";7.8432;7.301;4.7332;4.5647;4.7708;2.7101;0.4898;10.9383333333333;10.535;7.46166666666667;7.16333333333333;7.26833333333333;4.07333333333333;0.901666666666667;"G";"G"
"1557";7.8432;7.301;4.7332;4.5647;4.7708;2.7101;0.4898;10.9383333333333;10.535;7.46166666666667;7.16333333333333;7.26833333333333;4.07333333333333;0.901666666666667;"G";"G"
"1558";11.2041;9.5532;8.0941;6.7393;6.9265;4.0452;3.0265;16.0516666666667;14.4466666666667;12.575;10.3316666666667;10.305;6.55833333333333;4.98333333333333;"G";"G"
"1559";7.5705;9.4382;5.253;7.8665;7.8103;8.9029;8.1957;10.0616666666667;13.005;7.835;10.8333333333333;10.7483333333333;13.5616666666667;12.1833333333333;"C";"C"
"1560";11.6192;9.4699;8.5092;6.6559;6.8432;3.9618;3.4416;16.2333333333333;14.2983333333333;12.7566666666667;10.1833333333333;10.1566666666667;6.41;5.165;"G";"G"
"1561";7.6821;7.3489;3.9503;4.6126;4.8187;3.9877;2.5783;11.0116666666667;10.81;7.13;7.39833333333333;7.50333333333333;6.05166666666667;4.055;"G";"G"
"1562";7.7272;7.185;4.6172;4.4487;4.6548;3.1549;1.8367;10.505;10.1016666666667;7.02833333333333;6.73;6.835;4.895;3.02333333333333;"G";"G"
"1563";11.7606;9.6113;8.6507;6.7974;6.9846;4.1033;3.5831;16.575;14.64;13.0983333333333;10.525;10.4983333333333;6.75166666666667;5.50666666666667;"G";"G"
"1564";12.7395;9.9833;9.6295;7.1693;7.3566;4.5658;4.562;17.3216666666667;14.9933333333333;13.845;10.8783333333333;10.8516666666667;7.03666666666667;6.25333333333333;"G";"G"
"1565";12.7395;9.9833;9.6295;7.1693;7.3566;4.5658;4.562;17.3216666666667;14.9933333333333;13.845;10.8783333333333;10.8516666666667;7.03666666666667;6.25333333333333;"G";"G"
"1566";8.2948;7.7526;5.1848;5.0163;5.2224;2.8251;0.0857;11.5583333333333;11.155;8.08166666666667;7.78333333333333;7.88833333333333;4.52833333333333;0.228333333333333;"G";"G"
"1567";12.3847;10.1086;9.2747;7.2946;7.4819;4.9551;4.9513;18.5533333333333;16.085;15.0766666666667;11.97;11.9433333333333;8.335;7.55166666666667;"G";"G"
"1568";10.345;9.8028;7.235;6.6689;6.8562;3.9918;2.1674;14.8233333333333;14.42;11.3466666666667;10.325;10.2983333333333;6.37166666666667;3.755;"G";"G"
"1569";10.4057;9.3837;7.2957;6.5698;6.7571;3.8927;2.2281;14.79;14.3383333333333;11.3133333333333;10.2233333333333;10.1966666666667;6.27;3.72166666666667;"G";"G"
"1570";10.5704;NA;7.4604;6.6387;6.8259;3.9616;2.3928;15.0016666666667;NA;11.525;10.3266666666667;10.3;6.37333333333333;3.93333333333333;"G";"G"
"1571";8.8747;8.3326;5.7648;5.5962;5.8023;3.1162;0.6972;12.5116666666667;12.1083333333333;9.035;8.73666666666667;8.84166666666667;5.19833333333333;1.44333333333333;"G";"G"
"1572";8.1255;7.5833;5.0155;4.847;5.0531;3.0766;1.1775;11.5016666666667;11.0983333333333;8.025;7.72666666666667;7.83166666666667;4.60833333333333;2.44833333333333;"G";"G"
"1573";10.9093;9.735;7.7993;6.9211;7.1084;4.227;2.7317;15.815;14.555;12.3383333333333;10.44;10.4133333333333;6.66666666666667;4.74666666666667;"G";"G"
"1574";12.761;10.4849;9.651;7.6709;7.8582;5.6183;6.5684;18.6766666666667;16.2083333333333;15.2;12.0933333333333;12.0666666666667;8.5;9.26166666666667;"F";"F"
"1575";8.2385;7.6963;5.1285;4.9262;5.1994;2.8638;1.5449;11.47;11.0666666666667;7.99333333333333;7.49833333333333;7.57833333333333;3.89;2.36166666666667;"G";"G"
"1576";9.2102;8.668;6.1002;5.9317;6.1378;3.9918;1.0326;13.1783333333333;12.775;9.70166666666667;9.40333333333333;9.50833333333333;6.16166666666667;2.11;"G";"G"
"1577";13.2513;10.495;10.1413;7.6811;7.8683;5.0775;5.0737;18.445;16.1166666666667;14.9683333333333;12.0016666666667;11.975;8.16;7.37666666666667;"G";"G"
"1578";13.3083;10.5521;10.1983;7.7381;7.9254;5.1345;5.1307;18.5816666666667;16.2533333333333;15.105;12.1383333333333;12.1116666666667;8.29666666666667;7.51333333333333;"G";"G"
"1579";11.4908;10.1483;8.3808;7.3343;7.5216;4.6402;3.3132;16.535;15.4533333333333;13.0583333333333;11.3383333333333;11.3116666666667;7.565;5.46666666666667;"G";"G"
"1580";13.3245;10.5682;10.2145;7.7543;7.9416;5.1507;5.1469;18.6583333333333;16.33;15.1816666666667;12.215;12.1883333333333;8.37333333333333;7.59;"G";"G"
"1581";11.4418;10.4747;8.3318;7.6607;7.848;5.0571;3.2642;17.15;15.835;13.6733333333333;11.72;11.6933333333333;7.87833333333333;6.08166666666667;"G";"G"
"1582";12.893;10.6169;9.783;7.8029;7.9902;5.7503;6.7004;19.115;16.6466666666667;15.6383333333333;12.5316666666667;12.505;8.93833333333333;9.7;"F";"F"
"1583";8.84;8.2978;5.73;5.5615;5.7676;3.6216;0.6624;12.47;12.0666666666667;8.99333333333333;8.695;8.8;5.45333333333333;1.40166666666667;"G";"G"
"1584";11.5511;10.2085;8.4411;7.3946;7.5818;4.7005;3.3735;16.645;15.5633333333333;13.1683333333333;11.4483333333333;11.4216666666667;7.675;5.57666666666667;"G";"G"
"1585";8.966;8.4238;5.056;5.6875;5.8936;3.4648;1.6757;11.79;11.3866666666667;7.96833333333333;8.015;8.12;4.83166666666667;3.23666666666667;"G";"G"
"1586";11.19;10.1621;8.08;7.3482;7.5355;4.6541;3.0124;15.98;15.265;12.5033333333333;11.15;11.1233333333333;7.37666666666667;4.91166666666667;"G";"G"
"1587";13.344;10.5878;10.234;7.7738;7.9611;5.1703;5.1665;18.7583333333333;16.43;15.2816666666667;12.315;12.2883333333333;8.47333333333333;7.69;"G";"G"
"1588";11.3357;10.3079;8.2257;7.4939;7.6812;4.7998;3.1581;16.3266666666667;15.6116666666667;12.85;11.4966666666667;11.47;7.72333333333333;5.25833333333333;"G";"G"
"1589";11.5358;10.508;8.4258;7.694;7.8813;5.4343;3.3582;16.85;16.135;13.3733333333333;12.02;11.9933333333333;8.18833333333333;5.78166666666667;"G";"G"
"1590";9.4354;8.8932;6.3254;6.1569;6.363;4.217;1.2578;13.7516666666667;13.3483333333333;10.275;9.97666666666667;10.0816666666667;6.735;2.68333333333333;"G";"G"
"1591";13.3627;11.0866;10.2527;8.2726;8.4599;5.5317;5.5279;19.6133333333333;17.145;16.1366666666667;13.03;13.0033333333333;9.41833333333333;8.635;"G";"G"
"1592";9.3722;8.83;6.2622;6.0937;6.2998;4.1538;1.1946;13.515;13.1116666666667;10.0383333333333;9.74;9.845;6.49833333333333;2.44666666666667;"G";"G"
"1593";11.0693;10.5271;7.9593;7.8129;8.0002;5.1188;2.8917;16.0016666666667;15.5983333333333;12.525;11.8733333333333;11.8466666666667;8.1;4.93333333333333;"G";"G"
"1594";9.2252;8.683;6.1152;5.9467;6.1528;4.0068;1.0036;13.44;13.0366666666667;9.96333333333333;9.665;9.77;6.42333333333333;2.31666666666667;"G";"G"
"1595";8.1831;10.0507;4.2399;6.5081;6.6758;7.0568;5.7378;10.0133333333333;12.9566666666667;7.14166666666667;10.3933333333333;10.5766666666667;8.93666666666667;7.40833333333333;"C";"C"
"1596";12.551;10.9774;9.441;8.1635;8.3507;5.5599;4.3734;18.1533333333333;16.68;14.6766666666667;12.565;12.5383333333333;8.72333333333333;7.085;"G";"G"
"1597";9.6851;9.1429;5.7751;6.4066;6.6127;3.9879;1.3134;13.0133333333333;12.61;9.19166666666667;9.23833333333333;9.34333333333333;5.88833333333333;2.85666666666667;"G";"G"
"1598";9.5547;9.0125;5.6447;6.2762;6.4823;3.8575;1.2726;12.825;12.4216666666667;9.00333333333333;9.05;9.155;5.7;3.045;"G";"G"
"1599";13.245;11.0336;10.135;8.2197;8.407;5.6161;5.0674;19.7583333333333;17.6216666666667;16.2816666666667;13.5066666666667;13.48;9.665;8.69;"G";"G"
"1600";10.894;10.3518;7.784;7.6155;8.1904;5.309;2.7164;15.8966666666667;15.4933333333333;12.42;12.1216666666667;12.1483333333333;8.40166666666667;4.82833333333333;"G";"G"
"1601";8.6579;9.0815;4.3005;7.2457;7.4518;5.7545;4.2192;11.035;13.745;7.57;10.615;10.72;8.62833333333333;6.87166666666667;"G";"G"
"1602";8.293;10.1607;4.3499;6.6181;6.7858;7.4681;6.1492;10.2766666666667;13.22;7.405;10.6566666666667;10.84;9.46666666666667;7.93833333333333;"C";"C"
"1603";9.8583;9.3161;6.7483;6.5798;6.7859;4.64;1.6808;14.1216666666667;13.7183333333333;10.645;10.3466666666667;10.4516666666667;7.105;3.05333333333333;"G";"G"
"1604";8.6531;9.0767;4.2957;7.2409;7.447;5.7497;4.2144;11.0233333333333;13.7333333333333;7.55833333333333;10.6033333333333;10.7083333333333;8.61666666666667;6.86;"G";"G"
"1605";11.1432;10.601;8.0332;8.2921;8.4793;5.6885;2.9657;16.4783333333333;16.075;13.0016666666667;12.3416666666667;12.315;8.5;5.41;"G";"G"
"1606";9.6042;9.062;5.6942;6.3257;6.5318;3.907;1.3769;13;12.5966666666667;9.17833333333333;9.225;9.33;5.875;3.21;"G";"G"
"1607";12.327;11.1373;9.2171;8.3233;8.5106;5.7197;4.1495;18.2183333333333;17.105;14.7416666666667;12.99;12.9633333333333;9.14833333333333;7.15;"G";"G"
"1608";10.1736;9.6314;7.0637;6.8951;7.1012;4.9553;1.9961;14.55;14.1466666666667;11.0733333333333;10.775;10.88;7.53333333333333;3.48166666666667;"G";"G"
"1609";10.1736;9.6314;7.0637;6.8951;7.1012;4.9553;1.9961;14.55;14.1466666666667;11.0733333333333;10.775;10.88;7.53333333333333;3.48166666666667;"G";"G"
"1610";10.1792;9.637;6.2692;6.9007;7.1068;4.482;1.4382;13.9166666666667;13.5133333333333;10.095;10.1416666666667;10.2466666666667;6.79166666666667;3.385;"G";"G"
"1611";9.2958;8.7536;5.3858;6.0173;6.2234;4.2643;2.0249;12.2516666666667;11.8483333333333;8.43;8.47666666666667;8.58166666666667;6.02;3.64666666666667;"G";"G"
"1612";9.947;9.4048;6.837;6.6685;6.8746;4.7286;1.7694;14.0616666666667;13.6583333333333;10.585;10.2866666666667;10.3916666666667;7.045;2.99333333333333;"G";"G"
"1613";11.6214;11.0792;8.5114;8.3574;8.5447;5.7538;3.4438;16.8383333333333;16.435;13.3616666666667;12.6066666666667;12.58;8.765;5.77;"G";"G"
"1614";9.9594;9.4172;6.8495;6.6809;6.887;4.7411;1.7819;14.1416666666667;13.7383333333333;10.665;10.3666666666667;10.4716666666667;7.125;3.07333333333333;"G";"G"
"1615";9.963;9.4208;6.053;6.6845;6.8906;4.2658;1.2549;13.5583333333333;13.155;9.73666666666667;9.78333333333333;9.88833333333333;6.43333333333333;3.035;"G";"G"
"1616";11.2183;11.0142;7.2751;8.2779;8.484;6.1816;4.2176;12.6933333333333;15.0766666666667;9.82166666666667;11.705;11.81;8.265;6.49833333333333;"G";"G"
"1617";9.8692;9.327;5.9592;6.5907;6.7968;4.172;1.6044;13.0866666666667;12.6833333333333;9.265;9.31166666666667;9.41666666666667;5.96166666666667;3.745;"G";"G"
"1618";10.8898;10.3476;7.7798;7.6113;7.8174;5.5575;2.7122;16.0433333333333;15.64;12.5666666666667;12.2683333333333;12.3733333333333;8.75333333333333;4.975;"G";"G"
"1619";10.1548;9.6126;6.2448;6.8763;7.0824;4.4577;1.4467;13.555;13.1516666666667;9.73333333333333;9.78;9.885;6.43;3.15;"G";"G"
"1620";9.4653;8.9231;5.5552;6.1868;6.3929;4.1663;2.1944;12.6066666666667;12.2033333333333;8.785;8.83166666666667;8.93666666666667;6.335;4.00166666666667;"G";"G"
"1621";10.0868;9.5446;6.1767;6.8083;7.0144;4.3896;1.3486;13.6566666666667;13.2533333333333;9.835;9.88166666666667;9.98666666666667;6.53166666666667;3.20833333333333;"G";"G"
"1622";11.0139;10.4717;7.9039;7.7354;7.9415;5.6342;2.8363;16.0766666666667;15.6733333333333;12.6;12.3016666666667;12.4066666666667;8.93666666666667;5.00833333333333;"G";"G"
"1623";10.668;10.1258;7.558;7.3895;7.5956;5.4497;2.4905;15.65;15.2466666666667;12.1733333333333;11.875;11.98;8.63333333333333;4.58166666666667;"G";"G"
"1624";9.8268;9.2846;5.9167;6.5483;6.7544;4.1296;1.8054;13.0133333333333;12.61;9.19166666666667;9.23833333333333;9.34333333333333;5.88833333333333;3.70166666666667;"G";"G"
"1625";9.946;9.4038;6.036;6.6675;6.8736;4.2488;1.9246;13.2933333333333;12.89;9.47166666666667;9.51833333333333;9.62333333333333;6.16833333333333;3.98166666666667;"G";"G"
"1626";10.8812;10.339;7.7712;7.6027;7.8088;5.6628;2.7036;15.8483333333333;15.445;12.3716666666667;12.0733333333333;12.1783333333333;8.83166666666667;4.78;"G";"G"
"1627";10.2096;9.6674;7.0997;6.9311;7.1372;4.9913;2.0321;14.7233333333333;14.32;11.2466666666667;10.9483333333333;11.0533333333333;7.70666666666667;3.655;"G";"G"
"1628";10.8812;10.339;7.7712;7.6027;7.8088;5.6628;2.7036;15.8483333333333;15.445;12.3716666666667;12.0733333333333;12.1783333333333;8.83166666666667;4.78;"G";"G"
"1629";10.8046;10.2624;7.6946;7.5261;7.7322;5.5862;2.627;15.63;15.2266666666667;12.1533333333333;11.855;11.96;8.61333333333333;4.56166666666667;"G";"G"
"1630";10.2302;9.688;6.3201;6.9517;7.1578;4.533;2.2088;13.4283333333333;13.025;9.60666666666667;9.65333333333333;9.75833333333333;6.30333333333333;4.11666666666667;"G";"G"
"1631";11.6591;11.1169;8.5491;8.7895;8.9768;6.1859;3.4815;17.4216666666667;17.0183333333333;13.945;13.2683333333333;13.2416666666667;9.42666666666667;6.35333333333333;"G";"G"
"1632";11.6591;11.1169;8.5491;8.7895;8.9768;6.1859;3.4815;17.4216666666667;17.0183333333333;13.945;13.2683333333333;13.2416666666667;9.42666666666667;6.35333333333333;"G";"G"
"1633";11.1168;10.5746;8.0068;7.8383;8.0444;6.1385;2.9392;16.335;15.9316666666667;12.8583333333333;12.56;12.665;8.92333333333333;5.26666666666667;"G";"G"
"1634";10.2577;9.7155;6.3477;6.9792;7.1853;4.5605;1.6088;14.06;13.6566666666667;10.2383333333333;10.285;10.39;6.935;3.885;"G";"G"
"1635";10.4464;9.9042;6.5364;7.1679;7.374;4.7492;1.7382;14.405;14.0016666666667;10.5833333333333;10.63;10.735;7.28;4;"G";"G"
"1636";11.3208;10.7786;8.2108;8.0423;8.2484;6.345;3.1432;16.6;16.1966666666667;13.1233333333333;12.825;12.93;9.44666666666667;5.53166666666667;"G";"G"
"1637";10.7509;10.2087;7.641;7.4724;7.6785;5.5326;2.5734;15.4616666666667;15.0583333333333;11.985;11.6866666666667;11.7916666666667;8.445;4.39333333333333;"G";"G"
